method_id,method_label,representation,model,split,seed,train_size,actual_train_size,n_val,n_test,mae,rmse,r2,source_table,status
rdkit_rf,RDKit + RF,RDKit descriptors,RandomForest,scaffold,55,500,500,1746,3492,0.2095197947334875,0.3372152772341558,0.6078652413515141,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_xgb,RDKit + XGB,RDKit descriptors,XGBoost,scaffold,11,500,500,1748,3490,0.1413188129663467,0.2096242023019506,0.7813215255737305,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_xgb,RDKit + XGB,RDKit descriptors,XGBoost,scaffold,22,500,500,1747,3480,0.1534194052219391,0.2537934125915264,0.7194804549217224,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_xgb,RDKit + XGB,RDKit descriptors,XGBoost,scaffold,33,500,500,1746,3492,0.1564714312553405,0.2561452011642525,0.7217626571655273,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_xgb,RDKit + XGB,RDKit descriptors,XGBoost,scaffold,44,500,500,1746,3492,0.1867482811212539,0.288663446925376,0.6936509013175964,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_xgb,RDKit + XGB,RDKit descriptors,XGBoost,scaffold,55,500,500,1746,3492,0.2029881477355957,0.3288153697245552,0.6271577477455139,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_mlp,RDKit + MLP,RDKit descriptors,MLP,scaffold,11,500,500,1748,3490,0.1396848857402801,0.1989524782194689,0.8030201196670532,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_mlp,RDKit + MLP,RDKit descriptors,MLP,scaffold,22,500,500,1747,3480,0.1503325402736663,0.2449107345529689,0.738772988319397,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_mlp,RDKit + MLP,RDKit descriptors,MLP,scaffold,33,500,500,1746,3492,0.155175507068634,0.7270287689094503,-1.2415382862091064,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_mlp,RDKit + MLP,RDKit descriptors,MLP,scaffold,44,500,500,1746,3492,0.1929513365030288,0.2933881935969253,0.683540403842926,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_mlp,RDKit + MLP,RDKit descriptors,MLP,scaffold,55,500,500,1746,3492,0.1877598017454147,0.3277914304480682,0.6294762492179871,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_rf,Morgan + RF,Morgan fingerprints,RandomForest,scaffold,11,500,500,1748,3490,0.1976242416527263,0.2766557519889435,0.6191073642197282,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_rf,Morgan + RF,Morgan fingerprints,RandomForest,scaffold,22,500,500,1747,3480,0.2086655249756405,0.3181734389614824,0.5591099468007326,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_rf,Morgan + RF,Morgan fingerprints,RandomForest,scaffold,33,500,500,1746,3492,0.2181063035054675,0.3221372205890329,0.5599269354743336,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_rf,Morgan + RF,Morgan fingerprints,RandomForest,scaffold,44,500,500,1746,3492,0.2310776787132724,0.3419723062030964,0.570053018722959,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_rf,Morgan + RF,Morgan fingerprints,RandomForest,scaffold,55,500,500,1746,3492,0.2459300386136524,0.3701724828614357,0.5274702896082192,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_xgb,Morgan + XGB,Morgan fingerprints,XGBoost,scaffold,11,500,500,1748,3490,0.1896131783723831,0.2632134302102827,0.6552222371101379,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_xgb,Morgan + XGB,Morgan fingerprints,XGBoost,scaffold,22,500,500,1747,3480,0.2026427835226059,0.3032105054893305,0.5996028780937195,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_xgb,Morgan + XGB,Morgan fingerprints,XGBoost,scaffold,33,500,500,1746,3492,0.2111543715000152,0.311074534368316,0.5896335244178772,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_xgb,Morgan + XGB,Morgan fingerprints,XGBoost,scaffold,44,500,500,1746,3492,0.2236817181110382,0.3282510878493331,0.603863000869751,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_xgb,Morgan + XGB,Morgan fingerprints,XGBoost,scaffold,55,500,500,1746,3492,0.2371483594179153,0.3606263640326713,0.5515275001525879,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_mlp,Morgan + MLP,Morgan fingerprints,MLP,scaffold,11,500,500,1748,3490,0.21319180727005,0.2922124510326769,0.5750669240951538,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_mlp,Morgan + MLP,Morgan fingerprints,MLP,scaffold,22,500,500,1747,3480,0.2284208685159683,0.3373560894453702,0.5043448805809021,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_mlp,Morgan + MLP,Morgan fingerprints,MLP,scaffold,33,500,500,1746,3492,0.2387725263833999,0.3453985154571449,0.4940776228904724,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_mlp,Morgan + MLP,Morgan fingerprints,MLP,scaffold,44,500,500,1746,3492,0.2983217239379883,0.4158078064119657,0.3643496036529541,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_mlp,Morgan + MLP,Morgan fingerprints,MLP,scaffold,55,500,500,1746,3492,0.2935938239097595,0.4239017053536976,0.3803431987762451,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
gine,2D graph + GINE,2D molecular graph,scratch GINE,scaffold,11,500,500,1748,3490,0.1516711413860321,0.2143674338787802,0.7713133824041619,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\02_gine_seed5\results\gine_seed5_full_raw_results.csv,ok
gine,2D graph + GINE,2D molecular graph,scratch GINE,scaffold,22,500,500,1747,3480,0.1661616563796997,0.2509742617965513,0.7256778712040892,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\02_gine_seed5\results\gine_seed5_full_raw_results.csv,ok
gine,2D graph + GINE,2D molecular graph,scratch GINE,scaffold,33,500,500,1746,3492,0.1898308247327804,0.2690854463085747,0.6929399083255628,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\02_gine_seed5\results\gine_seed5_full_raw_results.csv,ok
gine,2D graph + GINE,2D molecular graph,scratch GINE,scaffold,44,500,500,1746,3492,0.2053946256637573,0.3052602178111608,0.6574109744171113,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\02_gine_seed5\results\gine_seed5_full_raw_results.csv,ok
gine,2D graph + GINE,2D molecular graph,scratch GINE,scaffold,55,500,500,1746,3492,0.212767407298088,0.3191436632028096,0.6487685995105306,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\02_gine_seed5\results\gine_seed5_full_raw_results.csv,ok
rdkit_rf,RDKit + RF,RDKit descriptors,RandomForest,scaffold,11,1000,1000,1748,3490,0.1426778234678677,0.2175386392867183,0.7644972498175275,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_rf,RDKit + RF,RDKit descriptors,RandomForest,scaffold,22,1000,1000,1747,3480,0.1489558496914168,0.2470247802874867,0.734243741864393,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_rf,RDKit + RF,RDKit descriptors,RandomForest,scaffold,33,1000,1000,1746,3492,0.1487372705084996,0.2450485349727729,0.7453479398948869,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_rf,RDKit + RF,RDKit descriptors,RandomForest,scaffold,44,1000,1000,1746,3492,0.1695332372224768,0.2713493309439257,0.7292985763121439,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_rf,RDKit + RF,RDKit descriptors,RandomForest,scaffold,55,1000,1000,1746,3492,0.1976456786164482,0.3216401110661387,0.6432522332841997,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_xgb,RDKit + XGB,RDKit descriptors,XGBoost,scaffold,11,1000,1000,1748,3490,0.1292145401239395,0.195289438793572,0.8102067708969116,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_xgb,RDKit + XGB,RDKit descriptors,XGBoost,scaffold,22,1000,1000,1747,3480,0.1407119184732437,0.2358747420938776,0.757693350315094,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_xgb,RDKit + XGB,RDKit descriptors,XGBoost,scaffold,33,1000,1000,1746,3492,0.1393888592720031,0.2369566118944076,0.7618883848190308,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_xgb,RDKit + XGB,RDKit descriptors,XGBoost,scaffold,44,1000,1000,1746,3492,0.1596743762493133,0.2579239113262155,0.7554226517677307,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_xgb,RDKit + XGB,RDKit descriptors,XGBoost,scaffold,55,1000,1000,1746,3492,0.1922979652881622,0.3152480532527837,0.6572908163070679,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_mlp,RDKit + MLP,RDKit descriptors,MLP,scaffold,11,1000,1000,1748,3490,0.1262914985418319,0.2358547229693455,0.7231705188751221,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_mlp,RDKit + MLP,RDKit descriptors,MLP,scaffold,22,1000,1000,1747,3480,0.1280539035797119,0.2034361180611593,0.8197569251060486,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_mlp,RDKit + MLP,RDKit descriptors,MLP,scaffold,33,1000,1000,1746,3492,0.1319718807935714,0.2311008400825647,0.7735115885734558,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_mlp,RDKit + MLP,RDKit descriptors,MLP,scaffold,44,1000,1000,1746,3492,0.161699429154396,0.2541852005600597,0.76246178150177,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_mlp,RDKit + MLP,RDKit descriptors,MLP,scaffold,55,1000,1000,1746,3492,0.1735738813877105,0.3175057510545967,0.6523645520210266,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_rf,Morgan + RF,Morgan fingerprints,RandomForest,scaffold,11,1000,1000,1748,3490,0.1864650664257625,0.2678834500105377,0.6428793735380558,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_rf,Morgan + RF,Morgan fingerprints,RandomForest,scaffold,22,1000,1000,1747,3480,0.1814513970218968,0.2869255192357925,0.6414573621299706,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_rf,Morgan + RF,Morgan fingerprints,RandomForest,scaffold,33,1000,1000,1746,3492,0.2080715022009844,0.3108195030756331,0.5903061010228132,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_rf,Morgan + RF,Morgan fingerprints,RandomForest,scaffold,44,1000,1000,1746,3492,0.2140581130308106,0.3231263790670557,0.616135581848911,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_rf,Morgan + RF,Morgan fingerprints,RandomForest,scaffold,55,1000,1000,1746,3492,0.232254926224897,0.3593539923486504,0.5546865582013286,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_xgb,Morgan + XGB,Morgan fingerprints,XGBoost,scaffold,11,1000,1000,1748,3490,0.1786183565855026,0.2472164490840664,0.6958569884300232,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_xgb,Morgan + XGB,Morgan fingerprints,XGBoost,scaffold,22,1000,1000,1747,3480,0.192942127585411,0.2907246793010877,0.6318995952606201,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_xgb,Morgan + XGB,Morgan fingerprints,XGBoost,scaffold,33,1000,1000,1746,3492,0.1996280252933502,0.2902544807873499,0.642726480960846,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_xgb,Morgan + XGB,Morgan fingerprints,XGBoost,scaffold,44,1000,1000,1746,3492,0.2133918106555938,0.316805857990813,0.6310058832168579,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_xgb,Morgan + XGB,Morgan fingerprints,XGBoost,scaffold,55,1000,1000,1746,3492,0.2245735824108123,0.3491221287852063,0.5796842575073242,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_mlp,Morgan + MLP,Morgan fingerprints,MLP,scaffold,11,1000,1000,1748,3490,0.2000194191932678,0.2743203352649842,0.6255109310150146,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_mlp,Morgan + MLP,Morgan fingerprints,MLP,scaffold,22,1000,1000,1747,3480,0.2152513563632965,0.3156827968140578,0.5659854412078857,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_mlp,Morgan + MLP,Morgan fingerprints,MLP,scaffold,33,1000,1000,1746,3492,0.2131337225437164,0.3099629171941618,0.5925611257553101,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_mlp,Morgan + MLP,Morgan fingerprints,MLP,scaffold,44,1000,1000,1746,3492,0.2724497020244598,0.3841414059686703,0.4574806094169616,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_mlp,Morgan + MLP,Morgan fingerprints,MLP,scaffold,55,1000,1000,1746,3492,0.2839173674583435,0.4129659780639499,0.411902368068695,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
gine,2D graph + GINE,2D molecular graph,scratch GINE,scaffold,11,1000,1000,1748,3490,0.147258460521698,0.2098721693596678,0.7808038915034198,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\02_gine_seed5\results\gine_seed5_full_raw_results.csv,ok
gine,2D graph + GINE,2D molecular graph,scratch GINE,scaffold,22,1000,1000,1747,3480,0.1805970221757888,0.2555402993849255,0.7156054361077078,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\02_gine_seed5\results\gine_seed5_full_raw_results.csv,ok
gine,2D graph + GINE,2D molecular graph,scratch GINE,scaffold,33,1000,1000,1746,3492,0.174107015132904,0.2578428568451802,0.7180623027420796,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\02_gine_seed5\results\gine_seed5_full_raw_results.csv,ok
gine,2D graph + GINE,2D molecular graph,scratch GINE,scaffold,44,1000,1000,1746,3492,0.18553426861763,0.2705950957684545,0.7308013470380477,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\02_gine_seed5\results\gine_seed5_full_raw_results.csv,ok
gine,2D graph + GINE,2D molecular graph,scratch GINE,scaffold,55,1000,1000,1746,3492,0.190284863114357,0.2883612529494019,0.7132557729394465,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\02_gine_seed5\results\gine_seed5_full_raw_results.csv,ok
rdkit_rf,RDKit + RF,RDKit descriptors,RandomForest,scaffold,11,2000,2000,1748,3490,0.1321499676486924,0.2089083304938988,0.7828125708595999,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_rf,RDKit + RF,RDKit descriptors,RandomForest,scaffold,22,2000,2000,1747,3480,0.1352701500241767,0.2184404853119689,0.7921889090142606,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_rf,RDKit + RF,RDKit descriptors,RandomForest,scaffold,33,2000,2000,1746,3492,0.1289241180421907,0.2184625116859147,0.7976063800958254,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_rf,RDKit + RF,RDKit descriptors,RandomForest,scaffold,44,2000,2000,1746,3492,0.1639668035011847,0.2641816945505887,0.7434107408671704,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_rf,RDKit + RF,RDKit descriptors,RandomForest,scaffold,55,2000,2000,1746,3492,0.1714431044183262,0.2898455222418946,0.7102962965217224,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_xgb,RDKit + XGB,RDKit descriptors,XGBoost,scaffold,11,2000,2000,1748,3490,0.1167705431580543,0.181382241594831,0.8362758755683899,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_xgb,RDKit + XGB,RDKit descriptors,XGBoost,scaffold,22,2000,2000,1747,3480,0.1256646364927292,0.1994718271819264,0.8267131447792053,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_xgb,RDKit + XGB,RDKit descriptors,XGBoost,scaffold,33,2000,2000,1746,3492,0.1229902356863021,0.2045022235145564,0.8226467967033386,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_xgb,RDKit + XGB,RDKit descriptors,XGBoost,scaffold,44,2000,2000,1746,3492,0.1707370728254318,0.2639130937130473,0.7439322471618652,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_xgb,RDKit + XGB,RDKit descriptors,XGBoost,scaffold,55,2000,2000,1746,3492,0.1727593392133712,0.2791040328325592,0.7313708662986755,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_mlp,RDKit + MLP,RDKit descriptors,MLP,scaffold,11,2000,2000,1748,3490,0.1137964725494384,0.2265610694840092,0.7445571422576904,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_mlp,RDKit + MLP,RDKit descriptors,MLP,scaffold,22,2000,2000,1747,3480,0.1124398782849311,0.1700621990147219,0.8740442395210266,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_mlp,RDKit + MLP,RDKit descriptors,MLP,scaffold,33,2000,2000,1746,3492,0.1060425639152526,0.1482331601134615,0.9068176746368408,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_mlp,RDKit + MLP,RDKit descriptors,MLP,scaffold,44,2000,2000,1746,3492,0.1845696121454239,0.2826632912234833,0.7062541246414185,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_mlp,RDKit + MLP,RDKit descriptors,MLP,scaffold,55,2000,2000,1746,3492,0.1506091058254242,0.2906897723917618,0.7086061239242554,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_rf,Morgan + RF,Morgan fingerprints,RandomForest,scaffold,11,2000,2000,1748,3490,0.1786966339910913,0.2623920578865161,0.6573706683847784,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_rf,Morgan + RF,Morgan fingerprints,RandomForest,scaffold,22,2000,2000,1747,3480,0.1624791769364792,0.2564524519855841,0.7135715396977924,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_rf,Morgan + RF,Morgan fingerprints,RandomForest,scaffold,33,2000,2000,1746,3492,0.187459378152855,0.2880866009127194,0.6480434175655121,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_rf,Morgan + RF,Morgan fingerprints,RandomForest,scaffold,44,2000,2000,1746,3492,0.2111982178852502,0.3175228468569913,0.629333797131374,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_rf,Morgan + RF,Morgan fingerprints,RandomForest,scaffold,55,2000,2000,1746,3492,0.2359320797143197,0.3631440060490715,0.5452438127097474,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_xgb,Morgan + XGB,Morgan fingerprints,XGBoost,scaffold,11,2000,2000,1748,3490,0.1751852333545684,0.2475892599099041,0.6949389576911926,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_xgb,Morgan + XGB,Morgan fingerprints,XGBoost,scaffold,22,2000,2000,1747,3480,0.1805905401706695,0.2661871711270338,0.6914136409759521,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_xgb,Morgan + XGB,Morgan fingerprints,XGBoost,scaffold,33,2000,2000,1746,3492,0.1901145130395889,0.2813731162492422,0.6642560958862305,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_xgb,Morgan + XGB,Morgan fingerprints,XGBoost,scaffold,44,2000,2000,1746,3492,0.2088944315910339,0.3085075209657607,0.6500834226608276,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_xgb,Morgan + XGB,Morgan fingerprints,XGBoost,scaffold,55,2000,2000,1746,3492,0.2209819853305816,0.3426554767619053,0.5951107740402222,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_mlp,Morgan + MLP,Morgan fingerprints,MLP,scaffold,11,2000,2000,1748,3490,0.1778291314840316,0.2514906638509516,0.6852492094039917,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_mlp,Morgan + MLP,Morgan fingerprints,MLP,scaffold,22,2000,2000,1747,3480,0.1922443658113479,0.2851707637698957,0.645829439163208,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_mlp,Morgan + MLP,Morgan fingerprints,MLP,scaffold,33,2000,2000,1746,3492,0.2005732804536819,0.300600815194751,0.6168019771575928,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_mlp,Morgan + MLP,Morgan fingerprints,MLP,scaffold,44,2000,2000,1746,3492,0.2508786618709564,0.3654023258602386,0.5091196894645691,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
